produto;classificao_produto;id_produto;uf;regiao;ano;mes;dsc_nivel_comercializacao;valor_produto_kg
ALHO                     ;COMUM               ;5361;GO        ;CENTRO-OESTE   ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,8
ALHO                     ;NACIONAL            ;5358;GO        ;CENTRO-OESTE   ;2025;12;ATACADO                                                     ;21,11
ALHO                     ;NOBRE 5 EXTRA ROXO  ;7616;GO        ;CENTRO-OESTE   ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,0
ALHO                     ;NOBRE 7 COMERCIAL RO;7612;MG        ;SUDESTE        ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;15,89
ALHO                     ;NOBRE 6 EXTRA ROXO  ;7613;MG        ;SUDESTE        ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;14,11
ALHO                     ;NOBRE 4 EXTRA ROXO  ;7619;MG        ;SUDESTE        ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;9,93
ALHO                     ;NOBRE 5 EXTRA ROXO  ;7616;MG        ;SUDESTE        ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;11,93
ALHO                     ;NOBRE               ;5362;PR        ;SUL            ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;18,87
ALHO                     ;COMUM               ;5361;BA        ;NORDESTE       ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;15,1
ALHO                     ;COMUM               ;5361;DF        ;CENTRO-OESTE   ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;15,69
ALHO                     ;NOBRE 5 EXTRA ROXO  ;7616;GO        ;CENTRO-OESTE   ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,0
ALHO                     ;COMUM               ;5361;GO        ;CENTRO-OESTE   ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,5
ALHO                     ;NACIONAL            ;5358;GO        ;CENTRO-OESTE   ;2026;1;ATACADO                                                     ;14,18
ALHO                     ;NOBRE 4 EXTRA ROXO  ;7619;MG        ;SUDESTE        ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,0
ALHO                     ;NOBRE 5 EXTRA ROXO  ;7616;MG        ;SUDESTE        ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;12,0
ALHO                     ;NOBRE 6 EXTRA ROXO  ;7613;MG        ;SUDESTE        ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;14,0
ALHO                     ;NOBRE 7 COMERCIAL RO;7612;MG        ;SUDESTE        ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;16,0
ALHO                     ;NOBRE               ;5362;PR        ;SUL            ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;18,73
ALHO                     ;COMUM               ;5361;GO        ;CENTRO-OESTE   ;2026;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,0
ALHO                     ;NACIONAL            ;5358;GO        ;CENTRO-OESTE   ;2026;2;ATACADO                                                     ;13,0
ALHO                     ;NOBRE               ;5362;PR        ;SUL            ;2026;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;18,92
ALHO                     ;COMUM               ;5361;GO        ;CENTRO-OESTE   ;2026;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;9,75
ALHO                     ;NACIONAL            ;5358;GO        ;CENTRO-OESTE   ;2026;3;ATACADO                                                     ;15,0
ALHO                     ;NOBRE               ;5362;PR        ;SUL            ;2026;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,69
ALHO                     ;NACIONAL            ;5358;GO        ;CENTRO-OESTE   ;2026;4;ATACADO                                                     ;14,0
ALHO                     ;COMUM               ;5361;GO        ;CENTRO-OESTE   ;2026;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;9,57
ALHO                     ;NOBRE               ;5362;PR        ;SUL            ;2026;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,47
ALHO                     ;NACIONAL            ;5358;GO        ;CENTRO-OESTE   ;2026;5;ATACADO                                                     ;15,75
ALHO                     ;COMUM               ;5361;GO        ;CENTRO-OESTE   ;2026;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;9,95
ALHO                     ;NOBRE               ;5362;PR        ;SUL            ;2026;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,0
ALHO                     ;NACIONAL            ;5358;GO        ;CENTRO-OESTE   ;2026;6;ATACADO                                                     ;15,25
ALHO                     ;COMUM               ;5361;GO        ;CENTRO-OESTE   ;2026;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,63
ALHO                     ;COMUM               ;5361;GO        ;CENTRO-OESTE   ;2026;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,0
ALHO                     ;NACIONAL            ;5358;GO        ;CENTRO-OESTE   ;2026;7;ATACADO                                                     ;16,35
ALIETTE                  ;800 G/KG FOSETIL-AL ;15438;RO        ;NORTE          ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;194,0
ALIETTE                  ;800 G/KG FOSETIL-AL ;15438;RO        ;NORTE          ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;194,0
ALIETTE                  ;800 G/KG BAYER S.A. ;12619;ES        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;140,0
ALIMENTACAO              ;NÃO INFORMADO       ;13010;AM        ;NORTE          ;2026;7;PREÇO PAGO PELO PRODUTOR                                    ;35,0
ALION                    ;500 G/L BAYER S.A   ;14396;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;1875,0
ALLY                     ;600 G/KG METSULFUROM;4025;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;1004,38
ALLY                     ;600 G/KG METSULFUROM;4025;RS        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;830,0
ALLY                     ;600 G/KG METSULFUROM;4025;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;1050,0
ALLY                     ;600 G/KG METSULFUROM;4025;PR        ;SUL            ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;1087,5
ALLY                     ;600 G/KG METSULFUROM;4025;DF        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;800,0
ALLY                     ;600 G/KG METSULFUROM;4025;MG        ;SUDESTE        ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;1025,0
ALLY                     ;600 G/KG METSULFUROM;4025;MS        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;956,0
ALLY                     ;600 G/KG METSULFUROM;4025;PR        ;SUL            ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;1152,85
ALLY                     ;600 G/KG METSULFUROM;4025;RS        ;SUL            ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;925,0
ALLY                     ;600 G/KG METSULFUROM;4025;SP        ;SUDESTE        ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;937,5
ALLY                     ;600 G/KG METSULFUROM;4025;PR        ;SUL            ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;1050,0
ALMOXARIFADO DE ALVENARIA;PECAS DE REPOSIÇÃO P;12831;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;
ALMOXARIFADO DE ALVENARIA;DEFENSIVOS AGRÍCOLAS;12830;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;
ALMOXARIFADO DE ALVENARIA;DEFENSIVOS AGRÍCOLAS;12830;MT        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;
ALMOXARIFADO DE ALVENARIA;PECAS DE REPOSIÇÃO P;12831;MT        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;
ALOJAMENTO DE ALVENARIA  ;NÃO INFORMADO       ;4391;BA        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;
ALOJAMENTO DE ALVENARIA  ;NÃO INFORMADO       ;4391;MA        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;
ALOJAMENTO DE ALVENARIA  ;NÃO INFORMADO       ;4391;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;
ALOJAMENTO DE ALVENARIA  ;NÃO INFORMADO       ;4391;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;
ALOJAMENTO DE ALVENARIA  ;NÃO INFORMADO       ;4391;MA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;
ALOJAMENTO DE ALVENARIA  ;NÃO INFORMADO       ;4391;MG        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;
ALOJAMENTO DE ALVENARIA  ;NÃO INFORMADO       ;4391;MT        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;
ALTACOR                  ;350 G/KG CLORANTRANI;12655;BA        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;1290,9
ALTACOR                  ;350 G/KG CLORANTRANI;12655;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;1365,0
ALTACOR                  ;NÃO INFORMADO       ;10029;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;506,25
ALTACOR                  ;NÃO INFORMADO       ;10029;SP        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;1067,0
ALTACOR                  ;350 G/KG CLORANTRANI;12655;RS        ;SUL            ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;992,44
ALTACOR                  ;350 G/KG CLORANTRANI;12655;RS        ;SUL            ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;995,0
ALTO                     ;100 100 G/L CIPROCON;3977;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;102,0
ALUGUEL DE CAMINHAO      ;15 TONELADAS PAGO PO;14234;RS        ;SUL            ;2025;8;PREÇO PAGO PELO PRODUTOR                                    ;253,0
ALUGUEL DE CAMINHAO      ;MUNCK               ;13316;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE CAMINHAO      ;160                 ;13297;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE CAMINHAO      ;NÃO INFORMADO       ;7174;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE CAMINHAO      ;CAMINHÃO + COTTON LO;12533;GO        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE CAMINHAO      ;MUNCK               ;13316;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE CAMINHAO      ;15 TONELADAS TRUCK  ;12095;RS        ;SUL            ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE CAMINHAO      ;MUNCK               ;13316;PR        ;SUL            ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE CAMINHAO      ;15 TONELADAS TRUCK  ;12095;RS        ;SUL            ;2026;4;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE CAMINHONETE   ;NÃO INFORMADO       ;8368;PI        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE CARREGADEIRA  ;NÃO INFORMADO       ;13280;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE COLHEITADEIRA ;180 NEW HOLLAND TC 5;14162;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE COLHEITADEIRA ;225 MILHO           ;12689;RS        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE COLHEITADEIRA ;CAFÉ 82 K3 MILLENNIU;11582;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE COLHEITADEIRA ;CAFÉ                ;10827;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE COLHEITADEIRA ;COLHEITA MILHO      ;5403;PR        ;SUL            ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE COLHEITADEIRA ;120 JACTO K3 AUTOMOT;10041;SP        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE COLHEITADEIRA ;COLHEITA MILHO      ;5403;RS        ;SUL            ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE COLHEITADEIRA ;180 TC5070          ;10932;RS        ;SUL            ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE COLHEITADEIRA ;NÃO INFORMADO       ;5895;SP        ;SUDESTE        ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE COLHEITADEIRA ;COLHEITA MILHO      ;5403;RS        ;SUL            ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE COLHEITADEIRA ;NÃO INFORMADO       ;5895;SP        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE DISTRIBUIDOR D;1500 KG             ;14441;RS        ;SUL            ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE ESCAVADEIRA   ;NÃO INFORMADO       ;11715;ES        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE ESCAVADEIRA   ;NÃO INFORMADO       ;11715;RS        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE ESCAVADEIRA   ;140                 ;12096;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE ESCAVADEIRA   ;14 TONELADAS HIDRÁUL;12484;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE ESCAVADEIRA   ;140                 ;12096;RS        ;SUL            ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE ESCAVADEIRA   ;140                 ;12096;RS        ;SUL            ;2026;4;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 75 CV 4X4 + S;12463;BA        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 75 CV + IMPLE;10877;BA        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 75 CV + IMPLE;10877;ES        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 75 CV + CARRE;13295;ES        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 110 CV + GRAD;14901;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 80 CV + IMPLE;11757;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 110 CV + GRAD;14900;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR DE 110 CV + S;14505;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;PLANTIO (TRATOR + PL;14930;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 80 CV + IMPLE;11757;RJ        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 100 CV + CULT;13303;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 100 CV + DIST;13291;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 100 CV + GRAD;13289;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 100 CV + GRAD;13293;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 75 CV + PULVE;13288;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 120 CV + CULT;13302;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 120 CV + SULC;13296;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 75 CV + CARRE;13295;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 75 CV + PULVE;13298;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 100 CV + ARAD;13292;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR DE 75 CV + GR;14130;BA        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 75 CV + IMPLE;10877;BA        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 100 CV + RECO;14407;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR DE 100 CV + G;14403;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR DE 100 CV + G;14404;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR DE 100 CV + S;14402;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 100 CV + SULC;14826;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ALUGUEL DE MAQUINA E IMPL;TRATOR 100 CV + DIST;13291;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
