ano_agricola;safra;uf;produto;id_produto;id_levantamento;dsc_levantamento;area_plantada_mil_ha;producao_mil_t;produtividade_mil_ha_mil_t
2024/25             ;UNICA          ;ES;GIRASSOL                                ;4738; 006;6º LEV              ;0;0;0
2024/25             ;UNICA          ;ES;GIRASSOL                                ;4738; 007;7º LEV              ;0;0;0
2024/25             ;UNICA          ;ES;GIRASSOL                                ;4738; 008;8º LEV              ;0;0;0
2024/25             ;UNICA          ;ES;GIRASSOL                                ;4738; 009;9º LEV              ;0;0;0
2024/25             ;UNICA          ;GO;GIRASSOL                                ;4738; 010;10º LEV             ;47;70.5;1.5
2024/25             ;UNICA          ;GO;GIRASSOL                                ;4738; 011;11º LEV             ;47;72.8;1.5
2024/25             ;UNICA          ;GO;GIRASSOL                                ;4738; 012;12º LEV             ;47;74.2;1.6
2024/25             ;UNICA          ;GO;GIRASSOL                                ;4738; 001;1º LEV              ;39.2;49.8;1.3
2024/25             ;UNICA          ;GO;GIRASSOL                                ;4738; 002;2º LEV              ;39.2;49.8;1.3
2024/25             ;UNICA          ;GO;GIRASSOL                                ;4738; 003;3º LEV              ;39.2;49.8;1.3
2024/25             ;UNICA          ;GO;GIRASSOL                                ;4738; 004;4º LEV              ;39.2;49.8;1.3
2024/25             ;UNICA          ;GO;GIRASSOL                                ;4738; 005;5º LEV              ;60;76.2;1.3
2024/25             ;UNICA          ;GO;GIRASSOL                                ;4738; 006;6º LEV              ;60;76.2;1.3
2024/25             ;UNICA          ;GO;GIRASSOL                                ;4738; 007;7º LEV              ;47.3;71;1.5
2024/25             ;UNICA          ;GO;GIRASSOL                                ;4738; 008;8º LEV              ;47.3;71;1.5
2024/25             ;UNICA          ;GO;GIRASSOL                                ;4738; 009;9º LEV              ;47;71.3;1.5
2024/25             ;UNICA          ;MA;GIRASSOL                                ;4738; 010;10º LEV             ;0;0;0
2024/25             ;UNICA          ;MA;GIRASSOL                                ;4738; 011;11º LEV             ;0;0;0
2024/25             ;UNICA          ;MA;GIRASSOL                                ;4738; 012;12º LEV             ;0;0;0
2024/25             ;UNICA          ;MA;GIRASSOL                                ;4738; 001;1º LEV              ;0;0;0
2024/25             ;UNICA          ;MA;GIRASSOL                                ;4738; 002;2º LEV              ;0;0;0
2024/25             ;UNICA          ;MA;GIRASSOL                                ;4738; 003;3º LEV              ;0;0;0
2024/25             ;UNICA          ;MA;GIRASSOL                                ;4738; 004;4º LEV              ;0;0;0
2024/25             ;UNICA          ;MA;GIRASSOL                                ;4738; 005;5º LEV              ;0;0;0
2024/25             ;UNICA          ;MA;GIRASSOL                                ;4738; 006;6º LEV              ;0;0;0
2024/25             ;UNICA          ;MA;GIRASSOL                                ;4738; 007;7º LEV              ;0;0;0
2024/25             ;UNICA          ;MA;GIRASSOL                                ;4738; 008;8º LEV              ;0;0;0
2024/25             ;UNICA          ;MA;GIRASSOL                                ;4738; 009;9º LEV              ;0;0;0
2024/25             ;UNICA          ;MG;GIRASSOL                                ;4738; 010;10º LEV             ;5.5;9.9;1.8
2024/25             ;UNICA          ;MG;GIRASSOL                                ;4738; 011;11º LEV             ;5.5;9.9;1.8
2024/25             ;UNICA          ;MG;GIRASSOL                                ;4738; 012;12º LEV             ;5.5;9.9;1.8
2024/25             ;UNICA          ;MG;GIRASSOL                                ;4738; 001;1º LEV              ;10.9;14.3;1.3
2024/25             ;UNICA          ;MG;GIRASSOL                                ;4738; 002;2º LEV              ;10.9;14.3;1.3
2024/25             ;UNICA          ;MG;GIRASSOL                                ;4738; 003;3º LEV              ;10.9;14.3;1.3
2024/25             ;UNICA          ;MG;GIRASSOL                                ;4738; 004;4º LEV              ;10.9;14.3;1.3
2024/25             ;UNICA          ;MG;GIRASSOL                                ;4738; 005;5º LEV              ;10.9;14.3;1.3
2024/25             ;UNICA          ;MG;GIRASSOL                                ;4738; 006;6º LEV              ;10.9;14.3;1.3
2024/25             ;UNICA          ;MG;GIRASSOL                                ;4738; 007;7º LEV              ;10.9;12;1.1
2024/25             ;UNICA          ;MG;GIRASSOL                                ;4738; 008;8º LEV              ;10.9;12;1.1
2024/25             ;UNICA          ;MG;GIRASSOL                                ;4738; 009;9º LEV              ;10.9;12;1.1
2024/25             ;UNICA          ;MS;GIRASSOL                                ;4738; 010;10º LEV             ;0.8;1.7;2.1
2024/25             ;UNICA          ;MS;GIRASSOL                                ;4738; 011;11º LEV             ;0.8;1.7;2.1
2024/25             ;UNICA          ;MS;GIRASSOL                                ;4738; 012;12º LEV             ;0.8;1.4;1.8
2024/25             ;UNICA          ;MS;GIRASSOL                                ;4738; 001;1º LEV              ;0.3;0.4;1.3
2024/25             ;UNICA          ;MS;GIRASSOL                                ;4738; 002;2º LEV              ;0.3;0.4;1.3
2024/25             ;UNICA          ;MS;GIRASSOL                                ;4738; 003;3º LEV              ;0.3;0.4;1.3
2024/25             ;UNICA          ;MS;GIRASSOL                                ;4738; 004;4º LEV              ;0.3;0.4;1.3
2024/25             ;UNICA          ;MS;GIRASSOL                                ;4738; 005;5º LEV              ;0.3;0.4;1.3
2024/25             ;UNICA          ;MS;GIRASSOL                                ;4738; 006;6º LEV              ;0.3;0.4;1.3
2024/25             ;UNICA          ;MS;GIRASSOL                                ;4738; 007;7º LEV              ;0.3;0.4;1.3
2024/25             ;UNICA          ;MS;GIRASSOL                                ;4738; 008;8º LEV              ;0.6;1.3;2.2
2024/25             ;UNICA          ;MS;GIRASSOL                                ;4738; 009;9º LEV              ;0.8;1.7;2.1
2024/25             ;UNICA          ;MT;GIRASSOL                                ;4738; 010;10º LEV             ;3.9;6.2;1.6
2024/25             ;UNICA          ;MT;GIRASSOL                                ;4738; 011;11º LEV             ;3.9;6.2;1.6
2024/25             ;UNICA          ;MT;GIRASSOL                                ;4738; 012;12º LEV             ;3.9;6.2;1.6
2024/25             ;UNICA          ;MT;GIRASSOL                                ;4738; 001;1º LEV              ;6;8.7;1.4
2024/25             ;UNICA          ;MT;GIRASSOL                                ;4738; 002;2º LEV              ;6;8.7;1.4
2024/25             ;UNICA          ;MT;GIRASSOL                                ;4738; 003;3º LEV              ;6;8.7;1.4
2024/25             ;UNICA          ;MT;GIRASSOL                                ;4738; 004;4º LEV              ;6;8.7;1.4
2024/25             ;UNICA          ;MT;GIRASSOL                                ;4738; 005;5º LEV              ;6;8.7;1.4
2024/25             ;UNICA          ;MT;GIRASSOL                                ;4738; 006;6º LEV              ;6;8.7;1.4
2024/25             ;UNICA          ;MT;GIRASSOL                                ;4738; 007;7º LEV              ;4.2;6.7;1.6
2024/25             ;UNICA          ;MT;GIRASSOL                                ;4738; 008;8º LEV              ;3.9;6.2;1.6
2024/25             ;UNICA          ;MT;GIRASSOL                                ;4738; 009;9º LEV              ;3.9;6.2;1.6
2024/25             ;UNICA          ;PA;GIRASSOL                                ;4738; 010;10º LEV             ;0;0;0
2024/25             ;UNICA          ;PA;GIRASSOL                                ;4738; 011;11º LEV             ;0;0;0
2024/25             ;UNICA          ;PA;GIRASSOL                                ;4738; 012;12º LEV             ;0;0;0
2024/25             ;UNICA          ;PA;GIRASSOL                                ;4738; 001;1º LEV              ;0;0;0
2024/25             ;UNICA          ;PA;GIRASSOL                                ;4738; 002;2º LEV              ;0;0;0
2024/25             ;UNICA          ;PA;GIRASSOL                                ;4738; 003;3º LEV              ;0;0;0
2024/25             ;UNICA          ;PA;GIRASSOL                                ;4738; 004;4º LEV              ;0;0;0
2024/25             ;UNICA          ;PA;GIRASSOL                                ;4738; 005;5º LEV              ;0;0;0
2024/25             ;UNICA          ;PA;GIRASSOL                                ;4738; 006;6º LEV              ;0;0;0
2024/25             ;UNICA          ;PA;GIRASSOL                                ;4738; 007;7º LEV              ;0;0;0
2024/25             ;UNICA          ;PA;GIRASSOL                                ;4738; 008;8º LEV              ;0;0;0
2024/25             ;UNICA          ;PA;GIRASSOL                                ;4738; 009;9º LEV              ;0;0;0
2024/25             ;UNICA          ;PB;GIRASSOL                                ;4738; 010;10º LEV             ;0;0;0
2024/25             ;UNICA          ;PB;GIRASSOL                                ;4738; 011;11º LEV             ;0;0;0
2024/25             ;UNICA          ;PB;GIRASSOL                                ;4738; 012;12º LEV             ;0;0;0
2024/25             ;UNICA          ;PB;GIRASSOL                                ;4738; 001;1º LEV              ;0;0;0
2024/25             ;UNICA          ;PB;GIRASSOL                                ;4738; 002;2º LEV              ;0;0;0
2024/25             ;UNICA          ;PB;GIRASSOL                                ;4738; 003;3º LEV              ;0;0;0
2024/25             ;UNICA          ;PB;GIRASSOL                                ;4738; 004;4º LEV              ;0;0;0
2024/25             ;UNICA          ;PB;GIRASSOL                                ;4738; 005;5º LEV              ;0;0;0
2024/25             ;UNICA          ;PB;GIRASSOL                                ;4738; 006;6º LEV              ;0;0;0
2024/25             ;UNICA          ;PB;GIRASSOL                                ;4738; 007;7º LEV              ;0;0;0
2024/25             ;UNICA          ;PB;GIRASSOL                                ;4738; 008;8º LEV              ;0;0;0
2024/25             ;UNICA          ;PB;GIRASSOL                                ;4738; 009;9º LEV              ;0;0;0
2024/25             ;UNICA          ;PE;GIRASSOL                                ;4738; 010;10º LEV             ;0;0;0
2024/25             ;UNICA          ;PE;GIRASSOL                                ;4738; 011;11º LEV             ;0;0;0
